id1,group,id3
WP_002664433.1_GroEL_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Bergeyella,Bacteria,Bacteroidetes
WP_002696697.1_GroEL_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Microscillaceae_Microscilla,Bacteria,Bacteroidetes
WP_002712413.1_GroEL_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Afipia,Bacteria,Proteobacteria
WP_002737038.1_GroEL_Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystaceae_Microcystis,Bacteria,Cyanobacteria
WP_002805622.1_GroEL_Bacteria_Cyanobacteria_Synechococcales_Prochloraceae_Prochlorococcus,Bacteria,Cyanobacteria
WP_002836579.1_GroEL_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Finegoldia,Bacteria,Firmicutes
WP_002857446.1_GroEL_Bacteria_Actinobacteria_Micrococcales_Micrococcaceae_Micrococcus,Bacteria,Actinobacteria
WP_002997806.1_GroEL_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium,Bacteria,Bacteroidetes
WP_003085442.1_GroEL_Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae,Bacteria,Actinobacteria
WP_003536029.1_GroEL_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales,Bacteria,Firmicutes
WP_003782269.1_GroEL_Bacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces,Bacteria,Actinobacteria
WP_003808693.1_GroEL_Bacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium,Bacteria,Actinobacteria
WP_003847732.1_GroEL_Bacteria_Actinobacteria_Corynebacteriales_Corynebacteriaceae_Corynebacterium,Bacteria,Actinobacteria
WP_003948572.1_GroEL_Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae,Bacteria,Actinobacteria
WP_004081434.1_GroEL_Bacteria_Thermotogae_Thermotogales_Thermotogaceae_Thermotoga,Bacteria,Thermotogae
WP_004094726.1_GroEL_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Acetonema,Bacteria,Firmicutes
WP_004995093.1_GroEL_Bacteria_Tenericutes_Mollicutes_Acholeplasmatales_Acholeplasmataceae_CandidatusPhytoplasma,Bacteria,Tenericutes
WP_005005737.1_GroEL_Bacteria_Nitrospinae,Bacteria,Nitrospinae/
WP_005033410.1_GroEL_Bacteria_Acidobacteria_Holophagae_Holophagales_Holophagaceae_Holophaga,Bacteria,Acidobacteria
WP_005164277.1_GroEL_Bacteria_Actinobacteria,Bacteria,Actinobacteria
WP_005661620.1_GroEL_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Dethiosulfovibrio,Bacteria,Synergistetes
WP_005900566.1_GroEL_Bacteria_Fusobacteria_Fusobacteriales_Fusobacteriaceae,Bacteria,Fusobacteria
WP_006278400.1_GroEL_Bacteria_Cyanobacteria_Nostocales_Aphanizomenonaceae_Cylindrospermopsis,Bacteria,Cyanobacteria
WP_006340603.1_GroEL_Bacteria_Chlamydiae_Parachlamydiales_Parachlamydiaceae_Parachlamydia,Bacteria,Chlamydiae
WP_006510424.1_GroEL_Bacteria_Cyanobacteria_Pleurocapsales_Xenococcaceae_Xenococcus_unclassifiedXenococcus,Bacteria,Cyanobacteria
WP_006541098.1_GroEL_Bacteria_Actinobacteria_Frankiales_Frankiaceae_Frankia_unclassifiedFrankia,Bacteria,Actinobacteria
WP_006561825.1_GroEL_Bacteria_Chloroflexi_Chloroflexia_Chloroflexales_Chloroflexineae_Oscillochloridaceae_Oscillochloris,Bacteria,Chloroflexi
WP_006927109.1_GroEL_Bacteria_Calditrichaeota_Calditrichae_Calditrichales_Calditrichaceae_Caldithrix,Bacteria,Calditrichaeota
WP_006982512.1_GroEL_Bacteria_Verrucomicrobia_Spartobacteria_Chthoniobacterales_Chthoniobacteraceae_Chthoniobacter,Bacteria,Verrucomicrobia
WP_007072942.1_GroEL_Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_Micromonospora_unclassifiedMicromonospora,Bacteria,Actinobacteria
WP_007220227.1_GroEL_Bacteria_Planctomycetes_CandidatusBrocadiae_CandidatusBrocadiales_CandidatusBrocadiaceae_CandidatusJettenia,Bacteria,Planctomycetes
WP_007279303.1_GroEL_Bacteria_Lentisphaerae_Lentisphaeria_Lentisphaerales_Lentisphaeraceae_Lentisphaera,Bacteria,Lentisphaerae
WP_007359924.1_GroEL_Bacteria_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae,Bacteria,Verrucomicrobia
WP_007414213.1_GroEL_Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiasubdivision3_Pedosphaera,Bacteria,Verrucomicrobia
WP_007907685.1_GroEL_Bacteria_Chloroflexi_Ktedonobacteria_Ktedonobacterales_Ktedonobacteraceae_Ktedonobacter,Bacteria,Chloroflexi
WP_008285820.1_GroEL_Bacteria_Aquificae_Aquificales_Aquificaceae_Hydrogenivirga_unclassifiedHydrogenivirga,Bacteria,Aquificae
WP_008477351.1_GroEL_Bacteria_Chloroflexi_Sphaerobacteridae_Sphaerobacterales_Sphaerobacterineae_Sphaerobacteraceae_Nitrolancea,Bacteria,Chloroflexi
WP_008630425.1_GroEL_Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae,Bacteria,Deinococcus_Thermus
WP_008826505.1_GroEL_Bacteria_Haloplasmatales_Haloplasmataceae_Haloplasma,Bacteria,Haloplasmatales
WP_009217784.1_GroEL_Bacteria_Bacteroidetes,Bacteria,Bacteroidetes
WP_009851802.1_GroEL_Bacteria_Proteobacteria_Zetaproteobacteria_Mariprofundales_Mariprofundaceae_Mariprofundus,Bacteria,Proteobacteria
WP_009871457.1_GroEL_Bacteria_Chlamydiae_Chlamydiales_Chlamydiaceae_Chlamydia,Bacteria,Chlamydiae
WP_010932217.1_GroEL_Bacteria_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_Chlorobaculum,Bacteria,Chlorobi
WP_010937113.1_GroEL_Bacteria_Chloroflexi_Dehalococcoidia_Dehalococcoidales_Dehalococcoidaceae_Dehalococcoides,Bacteria,Chloroflexi
WP_011141029.1_GroEL_Bacteria_Cyanobacteria_Gloeobacteria_Gloeobacterales_Gloeobacteraceae_Gloeobacter,Bacteria,Cyanobacteria
WP_011162718.1_GroEL_Bacteria_Proteobacteria_Oligoflexia_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio,Bacteria,Proteobacteria
WP_011290675.1_GroEL_Bacteria_Actinobacteria_Streptosporangiales_Nocardiopsaceae_Thermobifida,Bacteria,Actinobacteria
WP_011403016.1_GroEL_Bacteria_Bacteroidetes_BacteroidetesOrderII.Incertaesedis_Rhodothermaceae_Salinibacter,Bacteria,Bacteroidetes
WP_011521902.1_GroEL_Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_CandidatusKoribacter,Bacteria,Acidobacteria
WP_011688391.1_GroEL_Bacteria_Acidobacteria_Bryobacterales_Solibacteraceae_CandidatusSolibacter,Bacteria,Acidobacteria
WP_011718941.1_GroEL_Bacteria_Actinobacteria_Acidothermales_Acidothermaceae_Acidothermus,Bacteria,Actinobacteria
WP_012084927.1_GroEL_Bacteria_Actinobacteria_Kineosporiales_Kineosporiaceae_Kineococcus,Bacteria,Actinobacteria
WP_012208977.1_GroEL_Bacteria_Thermotogae_Petrotogales_Petrotogaceae,Bacteria,Thermotogae
WP_012223986.1_GroEL_Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_Microthrixaceae_CandidatusMicrothrix,Bacteria,Actinobacteria
WP_012415092.1_GroEL_Bacteria_Elusimicrobia_Elusimicrobia_Elusimicrobiales_Elusimicrobiaceae_Elusimicrobium,Bacteria,Elusimicrobia
WP_012536194.1_GroEL_Bacteria_Proteobacteria_Acidithiobacillia_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus,Bacteria,Proteobacteria
WP_012544191.1_GroEL_Bacteria_Coprothermobacterota_Coprothermobacteria_Coprothermobacterales_Coprothermobacteraceae_Coprothermobacter,Bacteria,Coprothermobacterota
WP_012545192.1_GroEL_Bacteria_Nitrospirae_Nitrospirales_Nitrospiraceae_Thermodesulfovibrio,Bacteria,Nitrospirae
WP_012547084.1_GroEL_Bacteria_Dictyoglomi_Dictyoglomales_Dictyoglomaceae_Dictyoglomus,Bacteria,Dictyoglomi
WP_012669719.1_GroEL_Bacteria_Spirochaetes_Brachyspirales_Brachyspiraceae,Bacteria,Spirochaetes
WP_012683025.1_GroEL_Bacteria_Gemmatimonadetes_Gemmatimonadales_Gemmatimonadaceae_Gemmatimonas,Bacteria,Gemmatimonadetes
WP_012785230.1_GroEL_Bacteria_Actinobacteria_Catenulisporales_Catenulisporaceae_Catenulispora,Bacteria,Actinobacteria
WP_012819906.1_GroEL_Bacteria_Fibrobacteres_Fibrobacterales_Fibrobacteraceae,Bacteria,Fibrobacteres
WP_012874516.1_GroEL_Bacteria_Thermobaculum,Bacteria,Thermobaculum
WP_012937264.1_GroEL_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacter,Bacteria,Actinobacteria
WP_012946989.1_GroEL_Bacteria_Actinobacteria_Geodermatophilales_Geodermatophilaceae_Geodermatophilus,Bacteria,Actinobacteria
WP_013006999.1_GroEL_Bacteria_Deferribacteres_Deferribacterales_Deferribacteraceae_Deferribacter,Bacteria,Deferribacteres
WP_013016368.1_GroEL_Bacteria_Actinobacteria_Glycomycetales_Glycomycetaceae_Stackebrandtia,Bacteria,Actinobacteria
WP_013130879.1_GroEL_Bacteria_Actinobacteria_Actinobacteriaincertaesedis_Thermobispora,Bacteria,Actinobacteria
WP_013505376.1_GroEL_Bacteria_Chrysiogenetes_Chrysiogenales_Chrysiogenaceae_Desulfurispirillum,Bacteria,Chrysiogenetes
WP_013537971.1_GroEL_Bacteria_Aquificae_Desulfurobacteriales_Desulfurobacteriaceae_Thermovibrio,Bacteria,Aquificae
WP_013561045.1_GroEL_Bacteria_Chloroflexi_Anaerolineae_Anaerolineales_Anaerolineaceae_Anaerolinea,Bacteria,Chloroflexi
WP_013907993.1_GroEL_Bacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator,Bacteria,Thermodesulfobacteria
WP_013974091.1_GroEL_Bacteria_Proteobacteria,Bacteria,Proteobacteria
WP_014100310.1_GroEL_Bacteria_Acidobacteria_Blastocatellia_Chloracidobacterium,Bacteria,Acidobacteria
WP_014431940.1_GroEL_Bacteria_Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Caldilinea,Bacteria,Chloroflexi
WP_014437359.1_GroEL_Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_Phycisphaera,Bacteria,Planctomycetes
WP_014453748.1_GroEL_Bacteria_Caldiserica,Bacteria,Caldiserica
WP_014561033.1_GroEL_Bacteria_Ignavibacteriae_Ignavibacteria_Ignavibacteriales_Ignavibacteriaceae_Ignavibacterium,Bacteria,Ignavibacteriae
WP_015079668.1_GroEL_Bacteria_Cyanobacteria,Bacteria,Cyanobacteria
WP_015152570.1_GroEL_Bacteria_Cyanobacteria_Chroococcidiopsidales_Chroococcidiopsidaceae_Chroococcidiopsis,Bacteria,Cyanobacteria
WP_015423681.1_GroEL_Bacteria_Elusimicrobia_Endomicrobia_Endomicrobiales_Endomicrobiaceae_Endomicrobium,Bacteria,Elusimicrobia
WP_015746528.1_GroEL_Bacteria_Actinobacteria_Nakamurellales_Nakamurellaceae_Nakamurella,Bacteria,Actinobacteria
WP_015868962.1_GroEL_Bacteria_Thermotogae_Kosmotogales_Kosmotogaceae,Bacteria,Thermotogae
WP_015922620.1_GroEL_Bacteria_Chloroflexi_Thermomicrobiales_Thermomicrobiaceae_Thermomicrobium,Bacteria,Chloroflexi
WP_016481918.1_GroEL_Bacteria_Armatimonadetes_Chthonomonadetes_Chthonomonadales_Chthonomonadaceae_Chthonomonas,Bacteria,Armatimonadetes
WP_017303097.1_GroEL_Bacteria_Cyanobacteria_Spirulinales_Spirulinaceae_Spirulina,Bacteria,Cyanobacteria
WP_017976719.1_GroEL_Bacteria_Actinobacteria_Actinopolysporales_Actinopolysporaceae_Actinopolyspora,Bacteria,Actinobacteria
WP_018127045.1_GroEL_Bacteria_Balneolaeota_Balneolia_Balneolales_Balneolaceae_Balneola,Bacteria,Balneolaeota
WP_018611460.1_GroEL_Bacteria_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Segetibacter,Bacteria,Bacteroidetes
WP_019874874.1_GroEL_Bacteria_Actinobacteria_Sporichthyales_Sporichthyaceae_Sporichthya,Bacteria,Actinobacteria
WP_021865023.1_GroEL_Bacteria_CandidatusMelainabacteria_CandidatusGastranaerophilales,Bacteria,CandidatusMelainabacteria
WP_022304717.1_GroEL_Bacteria_Firmicutes,Bacteria,Firmicutes
WP_022636063.1_GroEL_Bacteria_Fibrobacteres_Chitinivibrionia_Chitinivibrionales_Chitinivibrionaceae_Chitinivibrio,Bacteria,Fibrobacteres
WP_022803415.1_GroEL_Bacteria_CandidatusKryptonia_CandidatusThermokryptus,Bacteria,CandidatusKryptonia
WP_023792844.1_GroEL_Bacteria_CandidatusDependentiae_CandidatusBabeliae_CandidatusBabeliales_CandidatusBabeliaceae_CandidatusBabela,Bacteria,CandidatusDependentiae
WP_024808282.1_GroEL_Bacteria_Verrucomicrobia_unclassifiedVerrucomicrobia,Bacteria,Verrucomicrobia
WP_025228259.1_GroEL_Bacteria_Armatimonadetes_Fimbriimonadia_Fimbriimonadales_Fimbriimonadaceae_Fimbriimonas,Bacteria,Armatimonadetes
WP_026877428.1_GroEL_Bacteria_Actinobacteria_Jiangellales_Jiangellaceae_Jiangella,Bacteria,Actinobacteria
WP_028874677.1_GroEL_Bacteria_Proteobacteria_Hydrogenophilalia_Hydrogenophilales_Hydrogenophilaceae_Tepidiphilus,Bacteria,Proteobacteria
WP_035848202.1_GroEL_Bacteria_Actinobacteria_Cryptosporangiales_Cryptosporangiaceae_Cryptosporangium,Bacteria,Actinobacteria
WP_036224104.1_GroEL_Bacteria_Thermotogae_Mesoaciditogales_Mesoaciditogaceae_Mesoaciditoga,Bacteria,Thermotogae
WP_038039210.1_GroEL_Bacteria_Chloroflexi_Thermorudis,Bacteria,Chloroflexi
WP_038047744.1_GroEL_Bacteria_Acidobacteria_Thermoanaerobaculia_Thermoanaerobaculales_Thermoanaerobaculaceae_Thermoanaerobaculum,Bacteria,Acidobacteria
WP_038680744.1_GroEL_Bacteria_Actinobacteria_Rubrobacteria_Rubrobacterales_Rubrobacteraceae_Rubrobacter,Bacteria,Actinobacteria
WP_039720846.1_GroEL_Bacteria_Verrucomicrobia_Methylacidiphilae_Methylacidiphilales_Methylacidiphilaceae_Methylacidiphilum,Bacteria,Verrucomicrobia
WP_044279089.1_GroEL_Bacteria_CandidatusCloacimonetes_CandidatusCloacimonas,Bacteria,CandidatusCloacimonetes
WP_052664334.1_GroEL_Bacteria_Actinobacteria_Nitriliruptoria_Nitriliruptorales_Nitriliruptoraceae_Nitriliruptor,Bacteria,Actinobacteria
WP_052881966.1_GroEL_Bacteria_Kiritimatiellaeota_Kiritimatiellae_Kiritimatiellales_Kiritimatiellaceae_Kiritimatiella,Bacteria,Kiritimatiellaeota
WP_054492017.1_GroEL_Bacteria_Chloroflexi_Ardenticatenia_Ardenticatenales_Ardenticatenaceae_Ardenticatena,Bacteria,Chloroflexi
WP_068136145.1_GroEL_Bacteria_Firmicutes_Limnochordia_Limnochordales_Limnochordaceae_Limnochorda,Bacteria,Firmicutes
WP_071453450.1_GroEL_Bacteria_Cyanobacteria_Gloeoemargaritales_Gloeomargaritaceae_Gloeomargarita,Bacteria,Cyanobacteria
WP_072150207.1_GroEL_Bacteria_CandidatusKryptonia_CandidatusKryptobacter,Bacteria,CandidatusKryptonia
WP_072515067.1_GroEL_Bacteria_Firmicutes_Ndongobacter,Bacteria,Firmicutes
WP_075426339.1_GroEL_Bacteria_CandidatusKryptonia_CandidatusKryptonium,Bacteria,CandidatusKryptonia
WP_085051272.1_GroEL_Bacteria_Nitrospirae,Bacteria,Nitrospirae
WP_088571187.1_GroEL_Bacteria_Chloroflexi_Thermoflexia_Thermoflexales_Thermoflexaceae_Thermoflexus,Bacteria,Chloroflexi
WP_089718142.1_GroEL_Bacteria_Nitrospinae,Bacteria,Nitrospinae
WP_090598567.1_GroEL_Bacteria_CandidatusAtribacteria,Bacteria,CandidatusAtribacteria
WP_092317082.1_GroEL_Bacteria_Spirochaetes_Brevinematales_Brevinemataceae_Brevinema,Bacteria,Spirochaetes
WP_092350644.1_GroEL_Bacteria_CandidatusKryptonia_CandidatusChrysopegis,Bacteria,CandidatusKryptonia
WP_094547259.1_GroEL_Bacteria_Rhodothermaeota_Rhodothermia_Rhodothermales_Rubricoccaceae_Rubricoccus,Bacteria,Rhodothermaeota
WP_095164020.1_GroEL_Bacteria,Bacteria,Unclassified
WP_095680266.1_GroEL_Bacteria_Actinobacteria_CandidatusNanopelagicales_CandidatusNanopelagicaceae_CandidatusNanopelagicus,Bacteria,Actinobacteria
WP_105483149.1_GroEL_Bacteria_Abditibacteriota_Abditibacteria_Abditibacteriales_Abitibacteriaceae_Abditibacterium,Bacteria,Abditibacteriota
WP_106700588.1_GroEL_Bacteria_Tenericutes_unclassifiedTenericutes,Bacteria,Tenericutes
WP_107560915.1_GroEL_Bacteria_candidatedivisionNC10_CandidatusMethylomirabilis,Bacteria,candidatedivisionNC10
WP_110172588.1_GroEL_Bacteria_Acidobacteria_Vicinamibacteria_Vicinamibacteraceae_Luteitalea,Bacteria,Acidobacteria
WP_114450980.1_GroEL_Bacteria_Actinobacteria_Halopolyspora,Bacteria,Actinobacteria
WP_114984743.1_GroEL_Bacteria_Balneolaeota_unclassifiedBalneolaeota_CandidatusCyclonatronum,Bacteria,Balneolaeota
WP_115585908.1_GroEL_Bacteria_CandidatusDependentiae,Bacteria,CandidatusDependentiae
WP_119084825.1_GroEL_Bacteria_Caldiserica,Bacteria,Caldiserica/Cryosericotagroup
WP_119322418.1_GroEL_Bacteria_Armatimonadetes_Armatimonadia_Capsulimonadales_Capsulimonadaceae_Capsulimonas,Bacteria,Armatimonadetes
WP_122031435.1_GroEL_Bacteria_CandidatusBipolaricaulota_CandidatusBipolaricaulis,Bacteria,CandidatusBipolaricaulota
WP_128699731.1_GroEL_Bacteria_Vampirococcus_unclassifiedVampirococcus,Bacteria,Vampirococcus
WP_129163559.1_GroEL_Bacteria_CandidatusMarinimicrobia,Bacteria,CandidatusMarinimicrobia
WP_132014739.1_GroEL_Bacteria_Firmicutes_Hydrogenispora,Bacteria,Firmicutes
WP_133200636.1_GroEL_Bacteria_CandidatusCloacimonetes_CandidatusSyntrophosphaera,Bacteria,CandidatusCloacimonetes
WP_135480309.1_GroEL_Bacteria_Natronospirillum,Bacteria,Natronospirillum
WP_144104388.1_GroEL_Bacteria_CandidatusMelainabacteria_unclassifiedCandidatusMelainabacteria,Bacteria,CandidatusMelainabacteria
WP_145062562.1_GroEL_Bacteria_Planctomycetes,Bacteria,Planctomycetes
WP_146476062.1_GroEL_Bacteria_CandidatusSaccharibacteria,Bacteria,CandidatusSaccharibacteria
WP_146668386.1_GroEL_Bacteria_Armatimonadetes,Bacteria,Armatimonadetes
WP_150164440.1_GroEL_Bacteria_Acidobacteria,Bacteria,Acidobacteria
WP_153899087.1_GroEL_Bacteria_CandidatusMargulisbacteria_CandidatusMarinamargulisbacteria,Bacteria,CandidatusMargulisbacteria
WP_158066756.1_GroEL_Bacteria_Chloroflexi_Tepidiformia_Tepidiformales_Tepidiformaceae_Tepidiforma,Bacteria,Chloroflexi
WP_160629402.1_GroEL_Bacteria_Kiritimatiellaeota_unclassifiedKiritimatiellaeota,Bacteria,Kiritimatiellaeota
WP_160718967.1_GroEL_Bacteria_Isachenkonia,Bacteria,Isachenkonia/36_186
WP_161931611.1_GroEL_Bacteria_unclassifiedMicrogenomatesgroup_CandidatusChazhemtobacteraceae_CandidatusChazhemtobacterium,Bacteria,unclassifiedMicrogenomatesgroup
WP_169238599.1_GroEL_Bacteria_Chloroflexi_CandidatusThermofonsia_CandidatusThermofonsiaClade3_CandidatusRoseilinea_unclassifiedCandidatusRoseilinea,Bacteria,Chloroflexi
WP_170037704.1_GroEL_Bacteria_Gemmatimonadetes_Longimicrobia_Longimicrobiales_Longimicrobiaceae_Longimicrobium,Bacteria,Gemmatimonadetes
WP_171135294.1_GroEL_Bacteria_CandidatusEremiobacteraeota_unclassifiedCandidatusEremiobacteraeota,Bacteria,CandidatusEremiobacteraeota
WP_174635746.1_GroEL_Bacteria_Chloroflexi,Bacteria,Chloroflexi
WP_176805315.1_GroEL_Bacteria_CandidatusRiflebacteria,Bacteria,CandidatusRiflebacteria
WP_177517198.1_GroEL_Bacteria_Spirochaetes,Bacteria,Spirochaetes
WP_178092110.1_GroEL_Bacteria_Verrucomicrobia_Verrucomicrobiaincertaesedis_Lentimonas,Bacteria,Verrucomicrobia
WP_178603193.1_GroEL_Bacteria_CandidatusBipolaricaulota,Bacteria,CandidatusBipolaricaulota
XP_001026371.1_GroEL_Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Hymenostomatida_Tetrahymenina_Tetrahymenidae_Tetrahymena,Eukaryota,Alveolata
XP_001304937.1_GroEL_Eukaryota_Parabasalia_Trichomonadida_Trichomonadidae_Trichomonas,Eukaryota,Parabasalia
XP_001418926.1_GroEL_Eukaryota_Viridiplantae_Chlorophyta_Mamiellophyceae_Mamiellales_Bathycoccaceae_Ostreococcus_unclassifiedOstreococcus,Eukaryota,Viridiplantae
XP_001563292.1_GroEL_Eukaryota_Euglenozoa_Kinetoplastida_Trypanosomatidae_Leishmaniinae_Leishmania_Leishmaniabraziliensisspeciescomplex,Eukaryota,Euglenozoa
XP_001627081.1_GroEL_Eukaryota_Metazoa_Cnidaria_Anthozoa_Hexacorallia_Actiniaria_Edwardsiidae_Nematostella,Eukaryota,Metazoa
XP_001704730.1_GroEL_Eukaryota_Diplomonadida_Hexamitidae_Giardiinae_Giardia,Eukaryota,Diplomonadida
XP_001712532.1_GroEL_Eukaryota_Cryptophyta_Cryptomonadales_Hemiselmidaceae_Hemiselmis,Eukaryota,Cryptophyta
XP_001712816.1_GroEL_Eukaryota_Rhizaria_Cercozoa_Chlorarachniophyceae_Bigelowiella,Eukaryota,Rhizaria
XP_001742752.1_GroEL_Eukaryota_Choanoflagellida_Craspedida_Salpingoecidae_Monosiga,Eukaryota,Choanoflagellida
XP_002064505.1_GroEL_Eukaryota_Metazoa_Arthropoda_Hexapoda_Insecta_Pterygota_Neoptera_Endopterygota_Diptera_Brachycera_Muscomorpha_Ephydroidea_Drosophilidae_Drosophila_Sophophora,Eukaryota,Metazoa
XP_002110795.1_GroEL_Eukaryota_Metazoa_Placozoa_Trichoplax,Eukaryota,Metazoa
XP_002258963.1_GroEL_Eukaryota_Alveolata_Apicomplexa_Aconoidasida_Haemosporida_Plasmodiidae_Plasmodium_Plasmodium,Eukaryota,Alveolata
XP_002680589.1_GroEL_Eukaryota_Heterolobosea_Schizopyrenida_Vahlkampfiidae_Naegleria,Eukaryota,Heterolobosea
XP_002739423.1_GroEL_Eukaryota_Metazoa_Hemichordata_Enteropneusta_Harrimaniidae_Saccoglossus,Eukaryota,Metazoa
XP_002764689.1_GroEL_Eukaryota_Alveolata_Perkinsea_Perkinsida_Perkinsidae_Perkinsus,Eukaryota,Alveolata
XP_003072749.1_GroEL_Eukaryota_Fungi_Microsporidia_Unikaryonidae_Encephalitozoon,Eukaryota,Fungi
XP_003285880.1_GroEL_Eukaryota_Amoebozoa_Mycetozoa_Dictyosteliida_Dictyostelium,Eukaryota,Amoebozoa
XP_003386088.1_GroEL_Eukaryota_Metazoa_Porifera_Demospongiae_Heteroscleromorpha_Haplosclerida_Niphatidae_Amphimedon,Eukaryota,Metazoa
XP_004338977.1_GroEL_Eukaryota_Amoebozoa_Discosea_Longamoebia_Centramoebida_Acanthamoebidae_Acanthamoeba,Eukaryota,Amoebozoa
XP_004345443.1_GroEL_Eukaryota_Filasterea_Capsaspora,Eukaryota,Filasterea
XP_006677059.1_GroEL_Eukaryota_Fungi_Chytridiomycota_Chytridiomycetes_Rhizophydiales_Rhizophydialesincertaesedis_Batrachochytrium,Eukaryota,Fungi
XP_009493058.1_GroEL_Eukaryota_NucleariidaeandFonticulagroup_Fonticula,Eukaryota,NucleariidaeandFonticulagroup
XP_009517844.1_GroEL_Eukaryota_Stramenopiles_Oomycetes_Peronosporales_Phytophthora,Eukaryota,Stramenopiles
XP_011426919.1_GroEL_Eukaryota_Metazoa_Spiralia_Lophotrochozoa_Mollusca_Bivalvia_Pteriomorphia_Ostreoida_Ostreoidea_Ostreidae_Crassostrea,Eukaryota,Metazoa
XP_012894442.1_GroEL_Eukaryota_Stramenopiles_Blastocystis,Eukaryota,Stramenopiles
XP_013752859.1_GroEL_Eukaryota_Apusozoa_Apusomonadidae_Thecamonas,Eukaryota,Apusozoa
XP_014152515.1_GroEL_Eukaryota_Ichthyosporea_Ichthyophonida_Sphaeroforma,Eukaryota,Ichthyosporea
XP_022111298.1_GroEL_Eukaryota_Metazoa_Echinodermata_Eleutherozoa_Asterozoa_Asteroidea_Valvatacea_Valvatida_Acanthasteridae_Acanthaster,Eukaryota,Metazoa
XP_023471135.1_GroEL_Eukaryota_Fungi_Mucoromycota_Mucoromycotina_Mucorales_Mucorineae_Rhizopodaceae_Rhizopus,Eukaryota,Fungi
XP_652436.1_GroEL_Eukaryota_Amoebozoa_Archamoebae_Entamoebidae_Entamoeba,Eukaryota,Amoebozoa
YP_001936323.1_GroEL_Eukaryota_Stramenopiles_Raphidophyceae_Chattonellales_Chattonellaceae_Heterosigma,Eukaryota,Stramenopiles
YP_002327574.1_GroEL_Eukaryota_Stramenopiles_PXclade_Xanthophyceae_Vaucheriales_Vaucheriaceae_Vaucheria,Eukaryota,Stramenopiles
YP_003002040.1_GroEL_Eukaryota_Stramenopiles_Pelagophyceae_Pelagomonadales_Aureococcus,Eukaryota,Stramenopiles
YP_003734648.1_GroEL_Eukaryota_Alveolata_Dinophyceae_Peridiniales_Peridiniaceae_Kryptoperidinium,Eukaryota,Alveolata
YP_005088645.1_GroEL_Eukaryota_Haptophyceae_Phaeocystales_Phaeocystaceae_Phaeocystis,Eukaryota,Haptophyceae
YP_007627330.1_GroEL_Eukaryota_Rhodophyta_Florideophyceae_Rhodymeniophycidae_Gigartinales_Gigartinaceae_Chondrus,Eukaryota,Rhodophyta
YP_009163647.1_GroEL_Eukaryota_Stramenopiles_Synurophyceae_Parmales_Triparmaceae_Triparma,Eukaryota,Stramenopiles
YP_009296795.1_GroEL_Eukaryota_Rhodophyta_Stylonematophyceae_Stylonematales_Stylonemataceae_Bangiopsis,Eukaryota,Rhodophyta
YP_009297455.1_GroEL_Eukaryota_Rhodophyta_Compsopogonophyceae_Erythropeltidales_Erythrotrichiaceae_Erythrotrichia,Eukaryota,Rhodophyta
YP_009370350.1_GroEL_Eukaryota_Rhodophyta_Rhodellophyceae_Dixoniellales_Dixoniellaceae_Bulboplastis,Eukaryota,Rhodophyta
YP_009459293.1_GroEL_Eukaryota_Haptophyceae_Prymnesiales_Chrysochromulinaceae_Chrysochromulina,Eukaryota,Haptophyceae
